2.426468351192110837e-02,2.631170839320154387e-02,2.962473404902334767e-02,9.232396560164013444e-02,9.495783553872333416e-02,2.526453915659874691e-02,4.012165241597018955e-02,3.948716947473753652e-02,4.402819717852775316e-02,4.745546123224120283e-02,1.099964429702188884e+00,1.087992103932319543e-01,8.147692129819067430e-02,1.032806787922656427e-01,6.550335662230381828e-02,4.989318046975686760e-02,4.663053910429982435e-02,5.959252814650986552e-02,4.215336438355197363e-02,4.341309164192214826e-02,3.113534335518671967e-02,4.658567207805616034e-02,4.861392231790176433e-02,3.063932149974758420e-02,4.397303279899088257e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.004249825535855678e-01,9.803195115889476452e-02,1.040680754753877946e-01,1.668277484102621555e-01,2.333460860244994106e-01,1.698007574537205022e-01,4.105212775253477830e-01,3.630422836534887843e-01,3.216452409535738854e-01,3.942037730666004269e-01,1.349000304761344138e-01,1.766014367010928288e+00,2.291516057041056154e-01,1.376036471511004333e-01,1.793796745728100384e-01,1.985583193731144114e-01,2.235994214763622479e-01,2.831680492056721232e-01,2.273588034013427350e-01,2.011692706679295561e-01,1.832048434720599528e-01,8.619428561211796291e-02,8.231658803451398498e-02,2.317926046629707748e-01,1.435448153103580371e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.688002225335813802e-02,2.924543686525061387e-02,2.017823150660539785e-02,3.223425241662105506e-02,5.392762184055471114e-02,3.244795788381226592e-02,3.216282831891364297e-02,3.677568984343035363e-02,4.795906138205830588e-02,4.041585247381215135e-02,3.135518505567011505e-02,4.323422968869099214e-02,1.265710037112806274e+00,5.374107701246695623e-02,6.037200671407933622e-02,6.027671681378258400e-02,6.693960770533245730e-02,8.751958958881143891e-02,8.280086940840407361e-02,8.981005695210735051e-02,2.631608143406263811e-02,3.651508687289816563e-02,2.366533307232202704e-02,3.086111601396492043e-02,8.531707156933947267e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.804118969508945930e-02,1.061382953711849375e-01,6.136323410683129642e-02,8.931903891085928027e-02,1.120798948432160241e-01,4.208481313493746268e-02,5.452534586326308885e-02,5.931162860769155498e-02,9.797635555638849192e-02,1.658457858618470337e-01,5.573480656825605811e-02,8.293790875723565381e-02,1.362565871036341414e-01,1.467604863643132473e+00,5.719191093566844408e-01,3.530678439543277758e-01,2.954925838579107178e-01,4.705225296433560578e-01,2.159437775034891982e-01,2.252429251370224317e-01,1.296624302063908996e-01,9.345645223101595178e-02,5.378335014185975371e-02,6.478153327234287273e-02,1.026924528408471593e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100247369369567775e-02,5.298227940191150426e-02,1.754279239724318082e-02,4.861823866050991871e-02,5.481760961456592918e-02,1.943569962368336956e-02,2.335939225447039580e-02,2.660736263451953312e-02,5.982104267170711143e-02,3.656824133072554550e-02,1.907526883590509800e-02,3.187876697201692811e-02,6.259870162157642193e-02,3.243135176737801245e-02,1.184864798110652151e+00,9.729619843557762993e-02,7.175742119243896933e-02,8.342662156376993987e-02,6.276778577347102983e-02,8.026544102681572312e-02,3.904001716529505867e-02,2.937889278584418853e-02,1.728386124093726772e-02,4.631211874707063386e-02,3.835604018315330599e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.533118051094849013e-02,7.340729496311089453e-02,7.211920368608648602e-02,9.330668385205499737e-02,1.220355088635290547e-01,2.564597524407790166e-02,4.026582321360506339e-02,3.652815150134883920e-02,4.635663832056142325e-02,5.112800658998487013e-02,5.728494523170111347e-02,4.669115642823278012e-02,8.344379072978794221e-02,7.560049879268496142e-02,9.633084788863065240e-02,1.363529502064389387e+00,1.428555789029488099e-01,1.176484521389053323e-01,1.075285429146044247e-01,1.214828195923085691e-01,4.799926258309575311e-02,4.606302385743391709e-02,4.752100541705110009e-02,3.241958713903402706e-02,3.433300706749517484e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.095289378150162210e-02,1.387176059445438883e-02,1.028179019254558610e-02,2.317846235173821184e-02,2.935018838033334743e-02,1.216622455912583396e-02,1.376392228837867819e-02,1.538991358378688327e-02,1.585729726015592742e-02,1.609581110167387571e-02,1.023307885017502375e-02,1.450521481613615583e-02,2.147433561317648593e-02,1.741607603670951993e-02,1.872217009057051615e-02,6.507958744353783964e-02,1.483815091726515378e+00,2.260276903044633121e-02,1.928114286851849088e-02,2.487470055495315246e-02,3.698590420481531749e-02,1.214814873900659127e-02,1.051156840207376729e-02,1.171640710997503242e-02,3.215224555403600054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.079033586656783644e-02,2.754085788870313037e-02,2.028279605968586960e-02,3.690724910416647714e-02,4.216035221357010421e-02,1.564216715695567958e-02,2.179344810062752713e-02,2.229468680260921279e-02,2.438364048704109305e-02,3.220616910588969956e-02,1.987972501216087734e-02,2.783358169363478463e-02,3.406859159047097296e-02,3.328618107164310613e-02,3.605576613286640142e-02,1.250787555145448926e-01,1.002199024962918406e-01,1.243702287837695986e+00,1.563804728130376298e-01,1.397303585044732122e-01,3.736782444553519988e-02,1.248107426910082945e-01,2.084994110828527342e-02,3.252034011512996980e-02,3.678880240802978596e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.328001660744836977e-02,2.797641989146285382e-02,2.431549227625577278e-02,3.085149872570181959e-02,3.829441580390951366e-02,1.994271818119383588e-02,2.429224506083483073e-02,2.678068787357141059e-02,2.774815154460050573e-02,4.552518327938340215e-02,2.332951328225246410e-02,3.123787209542542784e-02,3.484325335438478305e-02,3.259011506361281924e-02,3.819205088594123526e-02,1.892884188757894270e-01,1.133206064982437561e-01,2.079591251772505145e-01,2.140518697817269889e+00,5.029132422523825419e-01,4.923222006093803949e-02,5.749855342737939662e-02,2.392877306511925761e-02,2.841857721638468143e-02,5.164821135700847082e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.058199813167051650e-03,6.352323078807964492e-03,1.727963888164435122e-02,1.057768068812228388e-02,1.314894922996009095e-02,4.452886613603288489e-03,6.086041383419475356e-03,6.654948869915838089e-03,6.539086386971646944e-03,7.638814472646054086e-03,1.342075075858181928e-02,9.069218164614959235e-03,1.070138132346224076e-02,1.036979390125042366e-02,1.004563795299523964e-02,2.278828913976750636e-02,2.188874020284791236e-02,2.020691173091289372e-02,2.333758337252905823e-02,1.200614250358738477e+00,9.494750617015974489e-03,4.731173755017882565e-02,1.358144292576544780e-02,1.276328106073579619e-02,9.241096491667826970e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.995343083633758063e-03,1.151293685886393275e-02,7.591052552551519339e-03,1.142329470297720126e-02,1.308797414648031621e-02,6.805412324540765188e-03,8.611636629063343720e-03,1.244742038515978845e-02,1.233068105659107690e-02,5.722940322726043777e-02,7.862828609790368031e-03,1.407791421299193872e-02,1.955256921059929723e-02,8.306918275809430097e-02,5.368867877772645625e-02,2.759260170426810696e-02,2.356746933567514801e-02,3.329340074371262698e-02,1.980641502598287293e-02,2.014713215046644301e-02,1.084737145878908349e+00,1.569668872744576366e-02,8.521855096587526227e-03,1.021697703504245887e-02,1.260384683476405317e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.865902382901166556e-02,9.377866902343429123e-02,6.877212530800411172e-02,1.682477281928951851e-01,1.355159380479449560e-01,4.906328005066365461e-02,8.784715044703444997e-02,7.554241739979410120e-02,8.871164895104786952e-02,9.521928548951173743e-02,7.513740148383020456e-02,1.256818471559742467e-01,1.471460560591802691e-01,1.689905882114464408e-01,1.584441429292377246e-01,1.024338799330587607e-01,8.613298379871113519e-02,1.108221692629730165e-01,8.912064731836580322e-02,8.931804606157144055e-02,5.895606261471691978e-02,1.444647021321589397e+00,8.352680835713455210e-02,2.267268993806300370e-01,5.540104101963042732e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.438952202783657774e-03,1.841828351964436110e-03,1.604174957410837337e-03,2.203813296186858672e-03,3.450163361751177205e-03,2.338906526363681779e-03,2.866539338942859869e-03,3.079480071245968217e-03,2.689568828595733513e-03,4.398178208032131435e-03,3.361840214759701396e-03,5.252858724225626524e-03,3.073451763447792879e-03,2.850484403215440554e-03,3.785757824782846025e-03,4.327646719981748796e-03,3.025260039646569549e-03,3.305810107040308213e-03,2.925187508997365189e-03,2.692573755451265968e-03,4.490490949279036213e-03,6.100314772999729240e-03,1.146720485826324909e+00,2.484030550945859599e-03,4.330275277106251756e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.652664075907682890e-04,1.015644124154806019e-03,1.350375166129389555e-03,1.305804185061660693e-03,1.819948716758130330e-03,2.308221340531075184e-03,1.475751838402377877e-03,1.742712483746142746e-03,1.707340847338976444e-03,2.246497769004394962e-03,1.368791263563419198e-03,1.960747186717238556e-03,2.128442099525883549e-03,1.640916594652842451e-03,1.633181037952453722e-03,1.830874953580881922e-03,1.610309310992317491e-03,1.959746076785728007e-03,1.924729839592346191e-03,2.048040207714151538e-03,1.836731872823776229e-03,2.953230085534705885e-03,1.415898978015849583e-03,1.053588790355670213e+00,1.668404134057604061e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.372195797660206218e-01,3.733655484288597726e-01,2.219733911355290523e-01,3.566364007699092675e-01,4.059610783474327800e-01,4.021620600234098175e-01,4.561109338519663825e-01,5.595400135076209480e-01,5.322631988392595437e-01,5.067589691331733093e-01,2.916272568144248623e-01,4.976630682669350714e-01,4.698108228205491455e-01,4.099190434109129533e-01,4.619472114637810933e-01,5.347095195915321231e-01,5.633234612827141552e-01,5.345080264765641465e-01,5.980305491662334383e-01,5.258911737679048404e-01,2.681757901165804925e-01,4.097897288925934633e-01,3.336747548603358204e-01,4.597631749094460707e-01,1.562670676591999763e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
